log2FoldChange	ENTREZID	SYMBOL
0.323472890373061	10849	CD3EAP
0.0567960637444766	905	CCNT2
-0.045386591434612	23131	GPATCH8
-0.0798020865875102	51067	YARS2
-0.0389746561239244	81671	VMP1
-0.132189674042467	1352	COX10
0.363609786003899	114905	C1QTNF7
-0.0733587920667576	54482	TRMT13
-0.120746519248601	60343	FAM3A
-0.37045896391803	6559	SLC12A3
0.262339416138844	169841	ZNF169
0.197489231518362	203245	NAIF1
-0.042051860745979	9159	PCSK7
-0.355049224653227	1188	CLCNKB
-0.0280622171370793	7174	TPP2
0.227397776138745	84939	MUM1
0.380632151771916	80725	SRCIN1
0.0512834953613489	55611	OTUB1
-0.380250353277989	3459	IFNGR1
-0.375637721602438	9120	SLC16A6
-0.150878393427972	162239	ZFP1
-0.369068271266852	359845	FAM101B
0.169624248834225	3075	CFH
-0.0398008389058365	494115	RBMXL1
0.291319462507076	10912	GADD45G
0.378135175959549	64005	MYO1G
-0.358724419144528	3695	ITGB7
-0.12717654735563	100128782	LINC00476
-0.0420243016536948	51028	VPS36
0.319998397369008	777	CACNA1E
-0.0224517981791144	51552	RAB14
-0.353883511861726	283129	C11orf85
0.124519240084173	10131	TRAP1
0.0741128860259708	55171	TBCCD1
0.0825850486473298	23567	ZNF346
-0.0377849186230824	10552	ARPC1A
0.373360650156766	3706	ITPKA
-0.19866385246736	147686	ZNF418
-0.210323811281374	83590	TMUB1
0.0809838861736017	54148	MRPL39
0.096252148483125	28982	FLVCR1
0.15382627514318	138241	C9orf85
0.223995371403405	81559	TRIM11
-0.348100069691372	5053, 101929036	PAH, LOC101929036
-0.0499381431519543	64145	RBSN
0.227732826195237	9154	SLC28A1
-0.103811334143269	246269	LACE1
0.161831293393386	2322	FLT3
0.309804821241682	81543	LRRC3
-0.369139727027046	5140	PDE3B
0.131720525917296	662	BNIP1
0.364693438516583	84691	FAM71F1
-0.0502185069318951	8550	MAPKAPK5
-0.0277147118237793	7317	UBA1
0.0914996501659227	84541	KBTBD8
-0.0808503895056835	5420	PODXL
-0.0595329151901923	6811	STX5
-0.214453093484233	55840	EAF2
0.0693004230921291	1408	CRY2
0.364695034508158	255877	BCL6B
-0.128430583667587	353	APRT
0.193752595250434	84286	TMEM175
-0.0715879810281642	5578	PRKCA
-0.0629843863179291	55959	SULF2
0.0357703008334389	23585	TMEM50A
0.355319403193572	117166	WFIKKN1
0.338119948213557	11013	TMSB15A
0.0881519480201987	79753	SNIP1
-0.180475460489826	64946	CENPH
0.0182980221954972	7874	USP7
-0.364267025326867	64757	MARC1
-0.0555529356281295	9802	DAZAP2
-0.231823154109209	64409	WBSCR17
-0.310755855733565	23251	KIAA1024
0.0748239296038538	23204	ARL6IP1
-0.0435359281844979	23253	ANKRD12
-0.363423214528252	100191040	C2CD4D
-0.085872079301317	4716	NDUFB10
-0.145168106653487	57464	STRIP2
0.134348723976598	119437	CTAGE7P
-0.0460669854951051	57175	CORO1B
0.189025389391968	7582	ZNF33B
-0.230952307045172	692225	SNORD94
0.362376576790448	84957	RELT
-0.212730912207606	7769	ZNF226
-0.0549528668582096	2257	FGF12
-0.362131667058865	339983	NAT8L
-0.264549121451931	83596	BCL2L12
0.343555346082942	8996	NOL3
-0.0988714115650489	23466	CBX6
0.138592831521291	10240	MRPS31
-0.349090102339395	284023	LOC284023
0.218260113035637	23421	ITGB3BP
0.186454903215801	5168	ENPP2
-0.100488645560323	10469	TIMM44
-0.0615475884144743	55066	PDPR
-0.0606353794898557	80143	SIKE1
0.05751515753822	55922	NKRF
-0.044099338985888	11128	POLR3A
-0.342353793016322	2894	GRID1
-0.0421066456075996	2309	FOXO3
-0.269605917702748	131	ADH7
0.124948263657596	3364	HUS1
-0.34181648105581	343990	KIAA1211L
-0.265701803626171	9454	HOMER3
0.03617802920093	54499	TMCO1
0.0719596664291373	25797	QPCT
-0.329314972523876	254863	TMEM256
0.0544289393295469	103910	MYL12B
-0.0462118040770333	9815	GIT2
0.358509059659735	844	CASQ1
-0.321225789375538	400960	PCBP1-AS1
-0.35762893630496	8786	RGS11
-0.318640303569892	84698	CAPS2
-0.0349242059807194	22950	SLC4A1AP
0.323615241517485	137902	PXDNL
0.121245738154392	147495	APCDD1
-0.135611999492277	27022	FOXD3
0.114887290661122	25871	C3orf17
-0.342409408002883	163059	ZNF433
-0.352912911277835	79817	MOB3B
-0.0246141588208403	1783	DYNC1LI2
-0.154119110657354	5831	PYCR1
0.348309246383973	57402	S100A14
0.0882375490810884	643155	SMIM15
0.182559039036856	11284	PNKP
0.163569056881716	64147	KIF9
-0.204739453151908	1305	COL13A1
-0.290491550809352	6424	SFRP4
-0.0329059557202369	10945	KDELR1
-0.0960690510845774	4094	MAF
-0.165185788671066	25861	DFNB31
0.321917050372287	64901	RANBP17
0.0387264029385908	3329	HSPD1
-0.209783378258099	326625	MMAB
-0.188094263183183	7464	CORO2A
0.0600317463889217	11017	SNRNP27
0.242961361035645	8714	ABCC3
0.353018426759075	7718	ZNF165
0.342508925937319	347273	MURC
0.175089272314887	51013	EXOSC1
-0.0636629253405604	2937	GSS
-0.316609583394607	285696	LOC285696
0.0482858435441917	55486	PARL
0.30713325038694	54913	RPP25
-0.348948301467637	482	ATP1B2
-0.0598726667627153	57609	DIP2B
-0.0843559175038293	23076	RRP1B
-0.143054233619865	147949	ZNF583
-0.229477228532028	105377105	LOC105377105
-0.0434738897081362	6726	SRP9
0.0383580301554185	4126	MANBA
-0.0825437343119526	283871	PGP
-0.347500633969325	401474	SAMD12
-0.349038541184756	10687	PNMA2
-0.0880024619109234	8992	ATP6V0E1
-0.0278683984344285	633	BGN
-0.330913388894538	157753	TMEM74
-0.243955979554361	2946	GSTM2
0.338333768140547	116238	TLCD1
0.338390799417121	7694	ZNF135
0.140677943449458	647135	SRGAP2B
0.212880207976969	60678	EEFSEC
-0.281133902946939	57491	AHRR
0.273325091244501	145270	PRIMA1
-0.243762520705835	6769	STAC
-0.0375974845824902	55082	ARGLU1
-0.346099181885494	100996939	PYURF
-0.0724094319687131	6660	SOX5
0.0308251489736642	23053	ZSWIM8
0.129646868376515	57234	LINC00869
-0.0549624415449885	127262	TPRG1L
-0.0310219682806954	6059	ABCE1
-0.0262525234365417	5007	OSBP
-0.0242805214438479	22930	RAB3GAP1
0.0548849745346722	10380	BPNT1
0.0931053998727276	84614	ZBTB37
0.255814009968913	7727	ZNF174
-0.34382953142187	89	ACTN3
0.333903151052312	6261	RYR1
0.239294290421602	6490	PMEL
-0.109313816444219	219931	TPCN2
-0.117303882851373	57696	DDX55
-0.0666749352237671	51622	CCZ1
-0.311207500332041	55721	IQCC
-0.0848468422824135	84232	MAF1
0.189435052231478	27434	POLM
0.0858114323509239	64960	MRPS15
0.0523344537442958	55055	ZWILCH
-0.18347970010721	65975	STK33
0.140391926843834	514	ATP5E
-0.0756887185319837	3654	IRAK1
0.0728711166915846	23590	PDSS1
-0.277817470141567	94030	LRRC4B
-0.136808439835676	10263	CDK2AP2
-0.0688920286992795	522	ATP5J
0.225431485426478	51103	NDUFAF1
0.144027834875435	91300	R3HDM4
0.242186099619634	81789	TIGD6
0.334605144475874	100048912	CDKN2B-AS1
0.0325708409279732	10491	CRTAP
-0.281362804850347	400451	FAM174B
0.0610796890815548	9585	KIF20B
0.146077191031563	54535	CCHCR1
0.094391507187477	6319	SCD
0.0692635536156908	83640	FAM103A1
-0.271359141207001	9782	MATR3
-0.0451448854852093	51562	MBIP
-0.216991913449182	22843	PPM1E
0.0322529453853068	27043	PELP1
-0.254965292453936	284485	RIIAD1
-0.112957436985603	79135	APOO
-0.106964621868471	79587	CARS2
0.0277078541218045	84196	USP48
0.234172902163205	146909	KIF18B
-0.108107273143305	84818	IL17RC
-0.335354526274131	13	AADAC
-0.301576981453373	56125	PCDHB11
-0.222827112593827	9900	SV2A
0.157052456312837	55192	DNAJC17
0.0638511538483485	51303	FKBP11
-0.082837941177983	93587	TRMT10A
-0.0617913139282724	79595	SAP130
0.187373927599245	125988	C19orf70
0.117181202446026	283254	HARBI1
-0.0738151485007139	55599	RNPC3
-0.24537439440126	11197	WIF1
-0.305701868674436	196483	EEF2KMT
-0.334964022262312	7277	TUBA4A
0.0899778901684803	7469	NELFA
0.283958397809944	91120	ZNF682
-0.328338515394311	101927292	LOC101927292
0.0310651579812447	57003	CCDC47
-0.029718604773288	27166	PRELID1
0.283310334960273	6447	SCG5
0.224832791135776	642636	RAD21L1
-0.106227276553714	100499177	THAP9-AS1
0.0899095516819673	130872	AHSA2
-0.045879948066036	8019	BRD3
0.330779006931928	114794	ELFN2
0.129009438440981	11153	FICD
0.0701658128069501	617	BCS1L
0.0963586478973376	93343	MVB12A
0.155796516642158	83401	ELOVL3
0.0584192968769732	51163	DBR1
0.0389626546600827	51429	SNX9
-0.0270900536871099	5062	PAK2
0.0452049013100871	1399	CRKL
0.328609690409171	4884	NPTX1
-0.312456727643226	161725	OTUD7A
-0.26617332961906	399818	METTL10
0.165878870556646	8260	NAA10
0.0468711061225192	56954	NIT2
-0.229386554388	9674	KIAA0040
0.317096115596714	100302742	RNU6-42P
0.259684724055014	729440	CCDC61
-0.250003389526435	2584	GALK1
-0.0573242342813663	83732	RIOK1
0.0437527469447722	84447	SYVN1
0.042592328182757	55610	VPS50
-0.139234247524537	140467	ZNF358
-0.301627956484354	84527	ZNF559
0.112843065619639	222962	SLC29A4
-0.0517600002662848	146057	TTBK2
-0.259103366461028	81858	SHARPIN
0.268361269145575	51686	OAZ3
-0.244729301734557	113655	MFSD3
0.323438014893824	55118	CRTAC1
-0.109352802002168	166336	PRICKLE2
0.320656722785364	692212	SNORD99
0.291280982893862	100132526	FGD5P1
0.159650044812857	5228	PGF
-0.143189906119288	4123	MAN2C1
0.119715362866851	435	ASL
0.118842418565806	246243	RNASEH1
0.0811880826486037	2101	ESRRA
-0.0523333109749051	8907	AP1M1
0.0388410584573195	23309	SIN3B
0.322585380348001	55765	C1orf106
0.326889898278452	23384	SPECC1L
0.0693514216982335	55791	LRIF1
-0.230406010514507	254122	SNX32
0.0753554642784749	55320	MIS18BP1
0.0782317034760349	3984	LIMK1
0.239550764429857	4835	NQO2
-0.316588558552891	83987	CCDC8
-0.112800371461297	10287	RGS19
-0.117620553624126	10629	TAF6L
0.0800616391020737	2872	MKNK2
-0.119320071257919	3638	INSIG1
-0.317277367723842	723972	ANP32AP1
0.192937517926884	84922	FIZ1
-0.0790702430939964	9704	DHX34
-0.28115804062904	55273	TMEM100
-0.266861254447203	79744	ZNF419
0.257372979768397	152816	C4orf26
0.076802899299924	6227	RPS21
0.255867623973455	197342	EME2
-0.162878796154329	58527	ABRACL
-0.319569848532434	4168	MCF2
-0.0747037379131497	153129	SLC38A9
-0.320633581481686	2207	FCER1G
-0.313751597992796	84069	PLEKHN1
0.313639965133851	53615	MBD3
-0.0968500585452802	114790	STK11IP
-0.238642547432398	152687	ZNF595
-0.321829891899546	10653	SPINT2
-0.311124761183564	4922	NTS
-0.0893592790204541	901	CCNG2
-0.11150909656795	83787	ARMC10
-0.258964068804921	79696	ZC2HC1C
0.308177928794893	29970	SCHIP1
0.182481171230471	79675	FASTKD1
-0.100068877207351	83443	SF3B5
0.043449909644734	29890	RBM15B
-0.102508367944615	92305	TMEM129
-0.052798416834804	79871	RPAP2
-0.0874169246763414	375484	SIMC1
0.318192367178417	27092	CACNG4
-0.191406330108741	79852	EPHX3
-0.196564166281933	54749	EPDR1
0.158213892622226	148327	CREB3L4
0.0582745649698652	8890	EIF2B4
0.0558975512836249	54994	GID8
0.0444918731208866	2976	GTF3C2
-0.314886122636015	54660	PCDHB18P
0.178733968815682	91582	RPS19BP1
0.241275273994845	25893	TRIM58
-0.042767970105492	332	BIRC5
-0.135446547971476	80183	KIAA0226L
0.0750935237457901	6171	RPL41
-0.0476470840374856	6117	RPA1
0.186424294988126	10775	POP4
-0.0988561595571664	283922	LOC283922
-0.178762318635971	6337	SCNN1A
-0.145433357871131	5563	PRKAA2
-0.313108857193124	9182	RASSF9
-0.228197164392223	65263	PYCRL
-0.0551273731664	26011	TENM4
-0.13067152366381	8824	CES2
-0.0543406404635113	80222	TARS2
-0.0467704774486735	55536	CDCA7L
0.0367793386076628	7341	SUMO1
-0.072553878054184	81532	MOB2
0.0642721876937502	548645	DNAJC25
-0.235573785272249	342666	LRRC37A11P
-0.0368573126378405	57617	VPS18
-0.157978069597439	225	ABCD2
-0.0528541568874919	140576	S100A16
-0.103637380403914	80010	RMI1
0.087115600714498	10220	GDF11
-0.249508824672296	90527	DUOXA1
-0.0393539145256911	29068	ZBTB44
-0.030130144902928	10916	MAGED2
0.16165520574548	84545	MRPL43
-0.133150012289692	51287	COA4
-0.122942795315891	139322	APOOL
0.0346126150813336	51747	LUC7L3
-0.257904905126394	84465	MEGF11
0.299395233547046	54984	PINX1
0.0941621856682369	64927	TTC23
-0.0941327918261684	126119	JOSD2
0.307994589971876	57146	TMEM159
-0.165687016179302	4804	NGFR
-0.046088264233344	10645	CAMKK2
0.0682425497350105	55003	PAK1IP1
-0.22279674017205	285971	ZNF775
-0.101132662822917	84282	RNF135
0.305020228606879	134285	TMEM171
-0.283568491527635	2661	GDF9
0.117559548776443	10572	SIVA1
-0.117305149203384	5424	POLD1
-0.236119828135763	129804	FBLN7
0.0302200814223136	79009	DDX50
0.212488099383798	387509	GPR153
-0.269347783259958	283284	IGSF22
0.113998139795341	580	BARD1
-0.295727162335374	28999	KLF15
-0.133107225311209	58500	ZNF250
0.0312624796770108	5445	PON2
0.243867142192309	126074	SWSAP1
0.0852585291795954	25862	USP49
-0.303092622833561	100996425	PRCAT47
-0.103403614627592	153364	MBLAC2
-0.0470503879086253	2145	EZH1
0.14803415722138	90326	THAP3
-0.107003281894486	5425	POLD2
0.16641961661304	90141	EFCAB11
0.0888433559232011	28976	ACAD9
-0.291247978009402	2354	FOSB
0.169036913104231	7710	ZNF154
-0.302632563441021	7019	TFAM
-0.0568606547084337	4335	MNT
-0.202116916274087	57716	PRX
-0.156477652308933	113235	SLC46A1
-0.259200180148932	283	ANG
-0.130689030951304	22901	ARSG
0.0946864536920833	84911	ZNF382
-0.175300110291467	130355	C2orf76
-0.0494139354687743	7355	SLC35A2
0.0580885331079893	23423	TMED3
-0.25726791376965	150946	GAREM2
-0.0401813373055278	5422	POLA1
0.296539149186316	100192204	PPIAP30
-0.251695666898896	126272	EID2B
-0.238029085250081	56911	MAP3K7CL
0.193055194399051	26167	PCDHB5
0.186005896295329	147007	TMEM199
0.116597799960449	115992	RNF166
0.0882658324762523	51264	MRPL27
-0.0548331626805598	5635	PRPSAP1
0.0953734040269999	388135	C15orf59
0.299264272741033	83850	ESYT3
0.0493891765281282	29088	MRPL15
0.271941559250173	85379	KIAA1671
-0.298961763319621	282974	STK32C
-0.22362198313448	60386	SLC25A19
-0.0268692313391112	25912	C1orf43
0.220459018015014	3795	KHK
0.156640282551683	5307	PITX1
-0.035812617750523	23211	ZC3H4
-0.217930597143199	6224	RPS20
0.102217030811825	7942	TFEB
0.249337000477643	7581	ZNF33A
0.118201697080191	4616	GADD45B
0.0436730688592995	6155	RPL27
-0.0263012068388261	64769	MEAF6
-0.0970558285194372	321	APBA2
-0.140716213396786	4240	MFGE8
-0.274971967785868	147381	CBLN2
-0.288758066382036	132946	ARL9
0.0876619342638793	80324	PUS1
0.0664254169561021	84895	FAM73B
0.0331176544216472	56478	EIF4ENIF1
-0.238697807165993	7984, 102725117	ARHGEF5, LOC102725117
-0.288392099799745	83955	NACAP1
0.0671940477048439	29080	CCDC59
-0.0510620393753267	10773	ZBTB6
-0.188810705620608	162963	ZNF610
0.163177546677302	196383	RILPL2
0.0573637463914458	9849	ZNF518A
-0.028569805887421	4637	MYL6
-0.197902831832719	26575	RGS17
-0.293135666154466	83659	TEKT1
-0.0979143005682113	222696	ZSCAN23
-0.293004757591166	54757	FAM20A
0.107444977914293	2954	GSTZ1
-0.078900443343023	55520	ELAC1
0.272402921462118	116444	GRIN3B
0.172592880484264	23536	ADAT1
0.253401119426436	3087	HHEX
-0.18343870647427	79760	GEMIN7
0.0961186593465607	80148	PQLC1
0.0269763046568946	1727	CYB5R3
0.194390093744119	6785	ELOVL4
-0.0478953916413007	4899	NRF1
-0.134010154790782	84058	WDR54
0.140627481363005	1573	CYP2J2
-0.125578104413671	79979	TRMT2B
-0.245748137737861	5143, 729966	PDE4C, LOC729966
0.0687451871390708	115286	SLC25A26
-0.0575096020562268	9854	C2CD2L
0.025217410005461	79577	CDC73
-0.0512699682555347	84678	KDM2B
0.0479501798230736	9654	TTLL4
0.287091390813762	692108	SNORD67
-0.287523400670341	534	ATP6V1G2
0.284118572544101	85442	KNDC1
-0.185641625320682	64860	ARMCX5
0.121673691439852	374920	C19orf68
0.288200302443645	81620	CDT1
-0.107858192429775	55191	NADSYN1
-0.278767115284784	5021	OXTR
0.144306178381935	8341	HIST1H2BN
-0.0267608074948479	2597	GAPDH
0.0502300339064912	3225	HOXC9
-0.153223807583863	64693	CTAGE1
0.277332432403832	136227	COL26A1
-0.242123751867607	131890	GRK7
-0.0769925068651132	84190	METTL25
-0.155323269650577	387032	ZKSCAN4
-0.070292243500723	54680	ZNHIT6
0.24727902783125	149465	CFAP57
-0.0866161504612119	55148	UBR7
-0.0700239785028063	79036	KXD1
-0.272177877858902	57348	TTYH1
-0.152186763372265	728568	C12orf73
-0.0508352848020992	8086	AAAS
0.0366040323557485	57508	INTS2
-0.032195365304649	9140	ATG12
0.0716044469019815	22997	IGSF9B
-0.0745514098388706	80194	TMEM134
0.0311382969453835	4925, 105376575	NUCB2, LOC105376575
0.0542943279175768	7070	THY1
-0.0484449515867778	7297	TYK2
-0.0445803305091045	5830	PEX5
0.0337768071447747	127829	ARL8A
-0.0787916649729258	6237	RRAS
-0.281452776992419	401399	PRRT4
-0.0305729302596605	79137	FAM134A
-0.067213440538614	1633	DCK
0.0430745909941298	2720	GLB1
-0.208715479575785	8490	RGS5
0.0462489588018582	25970	SH2B1
-0.269931513602508	5936	RBM4
0.0771496052428386	150684	COMMD1
-0.039657192851949	56975	FAM20C
-0.170527313352486	116841, 100130093	SNAP47, LOC100130093
0.260413641767479	118611	C10orf90
0.148483161559298	63939	FAM217B
-0.0787740844726751	50509	COL5A3
-0.218762128320681	3382	ICA1
-0.036669606947223	10075	HUWE1
0.0950289590777398	79922	MRM1
0.0609987576722461	51106	TFB1M
-0.243049548621381	221687	RNF182
0.275369722107825	189	AGXT
-0.0281573244806388	8888	MCM3AP
-0.019634587540845	10096	ACTR3
0.241616769853671	130940	CCDC148
0.144199737499383	51512	GTSE1
-0.256621142176938	101926987	DLGAP4-AS1
-0.0424735511302448	80700	UBXN6
0.152923002399582	3603	IL16
0.132855789908849	7918	GPANK1
-0.119579239764764	2067	ERCC1
-0.145191650431608	28989	NTMT1
0.246398379017699	113763	ZBED6CL
-0.27138365616124	6665	SOX15
-0.264321308344579	4267	CD99
-0.0989534134141319	84060	RBM48
0.0801756115682645	256051	ZNF549
0.0391237440313008	60626	RIC8A
-0.0299718042299536	55276	PGM2
-0.125857734734661	6710	SPTB
-0.263383189762311	338707	B4GALNT4
0.177198298094134	79169	C1orf35
-0.0503481160936966	57470	LRRC47
0.0311385719583426	81887	LAS1L
-0.0700568955277682	10577	NPC2
0.213226151038916	113791	PIK3IP1
0.0815971608835861	80233	FAAP100
0.10039981260684	55330	BLOC1S4
0.0584295229346694	131544	CRYBG3
0.202438391583571	7166	TPH1
0.262582014647864	9619	ABCG1
0.269301126587522	29930	PCDHB1
0.0873275346215262	54910	SEMA4C
-0.0829917138053991	7564	ZNF16
-0.0812197029974237	2217	FCGRT
0.268986697731447	2769	GNA15
0.221272538302931	26469	PTPN18
-0.0574205095582177	6217	RPS16
-0.237300863227232	140545	RNF32
0.13378331771019	1609	DGKQ
-0.126795925012781	8233	ZRSR2
-0.204641240107074	1803	DPP4
-0.267036997704954	283932	FBXL19-AS1
0.266973213180707	7226	TRPM2
0.0295289974795289	10238	DCAF7
0.108990574519994	55738	ARFGAP1
-0.139507098552845	165829	GPR156
-0.097074056801888	54842	MFSD6
0.0289963151634513	10328	EMC8
-0.0589082936738991	57117	INTS12
-0.0215596357803676	3611	ILK
0.199656797820796	6653	SORL1
-0.141741718500988	8862	APLN
-0.128947045491137	79925	SPEF2
0.0906237689552708	1909	EDNRA
-0.0509621715010329	159195	USP54
-0.260802888576891	6911	TBX6
-0.0479593843750439	79364	ZXDC
0.0304368396624365	5238	PGM3
0.22392126689122	93436	ARMC6
0.262478522291811	114815	SORCS1
-0.042627935594236	55356	SLC22A15
0.0568356583035914	123	PLIN2
-0.105216153251499	84517	ACTRT3
-0.0592416463517796	6929	TCF3
0.0910142330355206	389898	UBE2NL
-0.0398602751018471	1062	CENPE
0.0231175335807162	22870	PPP6R1
0.196009940224208	29841	GRHL1
-0.0827702142295716	5986	RFNG
-0.0369824771604976	7384	UQCRC1
-0.186109813979433	158293	FAM120AOS
-0.0211798603344943	55362	TMEM63B
-0.252151003716764	677808	SNORA23
0.0310148400024254	54503	ZDHHC13
0.0180665281805784	10363	HMG20A
0.0299182916193405	26015	RPAP1
-0.153819178397968	863	CBFA2T3
-0.15201880755813	5288	PIK3C2G
-0.110499118069882	5437	POLR2H
-0.0285836988047946	23399	CTDNEP1
0.0308327171219081	51	ACOX1
-0.151407390300917	202051	SPATA24
0.0845687424344367	64428	NARFL
0.0311287796665806	10299	MARCH6
0.035098614231718	6228	RPS23
-0.134807325253482	3176	HNMT
0.096739769054796	28971	AAMDC
-0.152293740269507	23464	GCAT
-0.211171231705837	8747	ADAM21
0.108325643678042	3714	JAG2
-0.1807069108097	29988	SLC2A8
0.153748601326221	7625	ZNF74
-0.126374280529236	9856	KIAA0319
0.0540892650505094	2901	GRIK5
-0.25504992772862	84167	C19orf44
0.256023585417546	400619	LINC00511
-0.0218421664922045	5786	PTPRA
0.227536607024941	399888	FAM180B
-0.101433317202958	402682	UFSP1
-0.255420515179243	285313	IGSF10
-0.117153658605964	374462	PTPRQ
-0.170487090509233	151056	PLB1
-0.123975403420681	122704	MRPL52
-0.122825486500984	90580	C19orf52
-0.0317657643244236	84343	HPS3
-0.0560664404336518	55070	DET1
-0.162454898332905	79661	NEIL1
-0.2125524470011	7593	MZF1
-0.253357288300488	2596	GAP43
0.236574733469231	172	AFG3L1P
-0.1039294669053	7136	TNNI2
-0.247588980296281	2258	FGF13
-0.0716495401897378	4703	NEB
0.086173795301436	2668	GDNF
-0.148668641739228	64506	CPEB1
0.242846028773143	728658	RPL13AP5
0.0231039281151412	55854	ZC3H15
-0.0312152933825637	22850	ADNP2
-0.023065769721685	830	CAPZA2
0.22614596316426	440300	LOC440300
0.219589836089017	3757	KCNH2
-0.248714349270723	153478	PLEKHG4B
0.0174212316326598	6125	RPL5
-0.0343797128797559	3035	HARS
-0.102979142936996	389668	XKR9
-0.0452606953380075	26292	MYCBP
0.150350064188608	55036	CCDC40
-0.247219579839563	50615	IL21R
0.217598228148445	64963	MRPS11
-0.2443672527784	22899	ARHGEF15
0.24492979983448	24142	NAT6
0.174394942041183	158431	ZNF782
0.0249601726320733	8976	WASL
0.217765840388038	144717	FAM109A
0.0468926212459124	84861	KLHL22
0.192291359743348	255403	ZNF718
0.0574121519221283	7579	ZSCAN20
-0.0893381856354349	9441	MED26
-0.0424092409478403	55297, 101928705	CCDC91, LOC101928705
0.0357704084473522	8085	KMT2D
0.246367415595377	340359	KLHL38
0.191544006263726	81577	GFOD2
0.243306725799112	83463	MXD3
-0.153721310937344	84140	FAM161A
0.188721260761849	129080	EMID1
0.0337505670051388	11235	PDCD10
0.174646413876752	80742	PRR3
0.114336766008542	64110	MAGEF1
-0.0509430373936086	644	BLVRA
-0.0434405640026344	83941	TM2D1
-0.0361697766753289	84263	HSDL2
-0.139535784767646	55359	STYK1
-0.187227830155129	54039	PCBP3
0.0735302737089584	64863	METTL4
0.223649904367579	3101	HK3
-0.225647691298637	126669	SHE
0.0413229872776034	26520	TIMM9
-0.0813918956772656	1716	DGUOK
0.122527959706017	401145	CCSER1
0.121935567837353	91574	C12orf65
-0.0624182662966966	54859	ELP6
0.217415816595073	242	ALOX12B
0.0675610998365584	4752	NEK3
-0.238804773991979	9312	KCNB2
0.187886279902511	79711	IPO4
-0.230578340546043	728411	GUSBP1
-0.201952472343424	107	ADCY1
-0.171036146428047	4610	MYCL
0.0545729660151988	23528	ZNF281
0.179258196344322	84958	SYTL1
-0.0197798100534983	8428	STK24
-0.229215540555558	2647	BLOC1S1
0.230282349772707	10603	SH2B2
-0.237256016493758	84976, 102724017	DISP1, LOC102724017
0.129410073369574	127253	TYW3
0.138548219644457	5817	PVR
-0.058147438385545	60401	EDA2R
-0.0839314568558457	123263	MTFMT
0.160579180556647	285954	INHBA-AS1
0.0266587358532741	550	AUP1
-0.127241566813425	7060	THBS4
-0.0408003804248836	10671	DCTN6
-0.0340055159911612	23351	KHNYN
-0.234353066741522	146206	RLTPR
0.0611115524301271	64320	RNF25
-0.0950355536470145	162972	ZNF550
0.03579317655616	283208	P4HA3
-0.193128756306227	9718	ECE2
-0.0799996142708207	5427	POLE2
-0.206511177921834	51642	MRPL48
-0.153316206076231	146956	EME1
-0.200872039633154	100506127	LOC100506127
-0.129258351126751	8514	KCNAB2
0.09427698770219	85359	DGCR6L
-0.112245233640383	3736	KCNA1
-0.15837910367921	64788	LMF1
-0.213362491065143	266	AMELY
-0.173937790680426	150	ADRA2A
-0.128606122913278	124222	PAQR4
0.0211689610196769	1306	COL15A1
-0.0304860111271252	51534	VTA1
-0.0732407658753178	4857	NOVA1
0.0650280762439809	157	ADRBK2
-0.0260772755991885	60681	FKBP10
-0.0244268916072222	8867	SYNJ1
0.123231927204861	54929	TMEM161A
-0.111011978088215	2295	FOXF2
-0.0279896485062151	5903	RANBP2
-0.118033785785325	10003	NAALAD2
-0.0874183856677651	151050	KANSL1L
-0.053919561132015	23529	CLCF1
-0.120503894718276	84978	FRMD5
0.0169585209336061	498	ATP5A1
0.230907553993195	100130581	LINC00910
-0.0250098236928681	10766	TOB2
-0.143314989746217	5764	PTN
0.08527953136533	93185	IGSF8
0.024246465248608	659	BMPR2
-0.214416107405787	2021	ENDOG
0.0355435288233926	26002	MOXD1
0.0226273969067027	1434	CSE1L
-0.172861199529148	253769	WDR27
-0.170783388277869	5329	PLAUR
0.229800844583831	57057	TBX20
-0.214381693582275	54925	ZSCAN32
-0.181057536124437	124997	WDR81
0.201747879948154	176	ACAN
0.142453428210636	57176	VARS2
0.0585705056589715	10848	PPP1R13L
0.0250312895667385	80349	WDR61
0.192377873356282	4129	MAOB
0.0251316609062347	2033	EP300
-0.0483997297190641	54977	SLC25A38
-0.0547634603865486	389541	LAMTOR4
-0.0459831713095564	2200	FBN1
0.0303141149000784	6233	RPS27A
-0.0182347769846988	302	ANXA2
0.0328901423186998	22907	DHX30
-0.0233934384700328	51290	ERGIC2
0.0600306241942141	26271	FBXO5
-0.0482285030320274	9093	DNAJA3
0.0409370402179005	132789	GNPDA2
-0.0194825422437974	9989	PPP4R1
-0.0540785908739687	63931	MRPS14
-0.227469185333679	26251	KCNG2
0.192304691114189	3201	HOXA4
-0.189919502279925	55352	COPRS
0.0528122657978797	389072	PLEKHM3
0.0360790883317302	56984	PSMG2
0.0363534373079527	11316	COPE
-0.227059916765754	165679	SPTSSB
-0.163526217279012	1268	CNR1
0.0646112135712916	23659	PLA2G15
0.0586987882224611	126792	B3GALT6
0.0360256858920202	254048	UBN2
-0.0176989274048838	10541	ANP32B
-0.0943054450318582	23417	MLYCD
-0.0585728929496089	10298	PAK4
0.0656839654881869	90693	CCDC126
-0.0518190268718938	6455	SH3GL1
-0.225442490477432	1180	CLCN1
0.154661221280812	421	ARVCF
